state,state_name,condition_category,condition_specific,responder_type,presumption_type,presumption_exists,rebuttable,years_service_required,pre_employment_exam_required,post_termination_months,post_termination_formula,discovery_during_employment_required,filing_deadline_notes,tobacco_exclusion,statute_citation,source_url,notes,needs_verification,iaff_url,data_retrieved
NH,New Hampshire,cardiovascular,heart disease,firefighter,statute,TRUE,TRUE,NA,TRUE,60,Retired firefighters: 5 years from retirement date; must agree to submit to requested physicals,FALSE,Benefits do not continue beyond one month after firefighter reaches age 65,NA,N.H. Rev. Stat. Ann. § 281-A:17(I),https://gc.nh.gov/rsa/html/XXIII/281-A/281-A-17.htm,"Prima facie presumption. Applies to regular, call, volunteer, and retired members of a fire department. Call and volunteer firefighters must have reasonable medical evidence on record showing they were free of the disease at the start of employment; the employer has a duty to provide this exam, and if the employer fails to do so, the firefighter still receives the presumption. Retired firefighters get the presumption for 5 years from their retirement date if they agree to submit to requested physicals. Benefits end one month after the firefighter's 70th birthday — the cutoff was raised from age 65 to age 70 by Acts of 2021, Ch. 83:1, effective August 17, 2021.",NA,https://www.iaff.org/presumptive-health/nh/,2026-05-23
NH,New Hampshire,respiratory,lung disease,firefighter,statute,TRUE,TRUE,NA,TRUE,60,Retired firefighters: 5 years from retirement date; must agree to submit to requested physicals,FALSE,Benefits do not continue beyond one month after firefighter reaches age 65,NA,N.H. Rev. Stat. Ann. § 281-A:17(I),https://gc.nh.gov/rsa/html/XXIII/281-A/281-A-17.htm,"Prima facie presumption for lung disease — same statute and conditions as heart disease presumption (§ 281-A:17(I)). Covers regular, call, volunteer, and retired firefighters. Same medical evidence and age 65 conditions apply.",NA,https://www.iaff.org/presumptive-health/nh/,2026-05-23
NH,New Hampshire,mental,"acute stress disorder, post-traumatic stress disorder (PTSD)",firefighter,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,"N.H. Rev. Stat. Ann. § 281-A:17-c; § 281-A:2, V-c",https://gc.nh.gov/rsa/html/XXIII/281-A/281-A-17-c.htm,"Prima facie presumption effective January 1, 2021. 'Emergency response/public safety worker' under § 281-A:2, V-c includes call, volunteer, and regular firefighters. Injury definition under § 281-A:2, XI was amended to include ASD and PTSD for these workers. PTSD excluded if resulting from disciplinary action, work evaluation, job transfer, layoff, demotion, termination, or similar good-faith employer action.",NA,https://www.iaff.org/presumptive-health/nh/,2026-05-23
NH,New Hampshire,mental,"acute stress disorder, post-traumatic stress disorder (PTSD)",emt_paramedic,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,"N.H. Rev. Stat. Ann. § 281-A:17-c; § 281-A:2, V-c",https://gc.nh.gov/rsa/html/XXIII/281-A/281-A-17-c.htm,"Prima facie presumption effective January 1, 2021. 'Emergency response/public safety worker' definition under § 281-A:2, V-c includes rescue or ambulance workers: ambulance service, emergency medical personnel, first responder service, and volunteer personnel.",NA,https://www.iaff.org/presumptive-health/nh/,2026-05-23
NH,New Hampshire,mental,"acute stress disorder, post-traumatic stress disorder (PTSD)",law_enforcement,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,"N.H. Rev. Stat. Ann. § 281-A:17-c; § 281-A:2, V-c",https://gc.nh.gov/rsa/html/XXIII/281-A/281-A-17-c.htm,"Prima facie presumption effective January 1, 2021. 'Emergency response/public safety worker' definition under § 281-A:2, V-c includes law enforcement officers certified under RSA 106-L.",NA,https://www.iaff.org/presumptive-health/nh/,2026-05-23
NH,New Hampshire,mental,"acute stress disorder, post-traumatic stress disorder (PTSD)",corrections,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,"N.H. Rev. Stat. Ann. § 281-A:17-c; § 281-A:2, V-c",https://gc.nh.gov/rsa/html/XXIII/281-A/281-A-17-c.htm,"Prima facie presumption effective January 1, 2021. 'Emergency response/public safety worker' definition under § 281-A:2, V-c explicitly includes certified county corrections officers.",NA,https://www.iaff.org/presumptive-health/nh/,2026-05-23
NJ,New Jersey,cancer,"cancer including leukemia (type caused by exposure to heat, radiation, or known/suspected IARC carcinogen)",firefighter,statute,TRUE,TRUE,7,NA,240,"Eligible regardless of whether in active service, provided not more than 75 years of age or out of active service more than 20 years",FALSE,Must not be more than 75 years of age AND must not have been out of active service for more than 20 years,NA,N.J. Stat. Ann. § 34:15-31.8,https://law.justia.com/codes/new-jersey/2022/title-34/section-34-15-31-8/,"Prima facie presumption (rebuttable by preponderance of evidence). Applies to paid, part-paid, and volunteer firefighters. 7 years of service required. Cancer type must be causable by exposure to heat, radiation, or a known/suspected IARC carcinogen. Employer may require firefighter to undergo reasonable testing at employer's expense; failure to require such testing does not adversely affect presumption. Firefighters with less than 7 years who are exposed to known carcinogens/cancer-causing radiation are covered under a separate provision (section 6 of the act, referenced but not fully quoted).",NA,https://www.iaff.org/presumptive-health/nj/,2026-05-23
NJ,New Jersey,cancer,"injury, illness, or death from exposure to known carcinogen, cancer-causing radiation, or radioactive substances (including reproductive organ damage)",firefighter,statute,TRUE,TRUE,NA,NA,NA,NA,TRUE,Worker must demonstrate injury/illness/death manifested during employment as public safety worker,NA,N.J. Stat. Ann. § 34:15-31.8(III),https://law.justia.com/codes/new-jersey/2022/title-34/section-34-15-31-7/,"Applies to 'public safety worker' including firefighters. Worker must demonstrate: (1) exposure to known carcinogen/cancer-causing radiation/radioactive substance due to fire, explosion, spill, or other means during employment, AND (2) injury/illness/death manifested during employment. Rebuttable by preponderance that exposure not linked to injury. Employer must maintain deployment records for sites where known carcinogens were present under hazmat right-to-know requirements.",NA,https://www.iaff.org/presumptive-health/nj/,2026-05-23
NJ,New Jersey,cancer,"cancer including leukemia (type caused by exposure to heat, radiation, or known/suspected IARC carcinogen)",firefighter_volunteer,statute,TRUE,TRUE,7,NA,240,"Eligible regardless of whether in active service, provided not more than 75 years of age or out of active service more than 20 years",FALSE,Must not be more than 75 years of age AND must not have been out of active service for more than 20 years,NA,N.J. Stat. Ann. § 34:15-31.8,https://law.justia.com/codes/new-jersey/2022/title-34/section-34-15-31-8/,"§ 34:15-31.8 explicitly covers paid, part-paid, AND volunteer fire department members. Same 7-year service requirement and conditions as paid firefighter cancer row.",NA,https://www.iaff.org/presumptive-health/nj/,2026-05-23
NJ,New Jersey,cancer,"injury, illness, or death from exposure to known carcinogen, cancer-causing radiation, or radioactive substances (including reproductive organ damage)",law_enforcement,statute,TRUE,TRUE,NA,NA,NA,NA,TRUE,Worker must demonstrate injury/illness/death manifested during employment as public safety worker,NA,N.J. Stat. Ann. § 34:15-31.8(III),https://law.justia.com/codes/new-jersey/2022/title-34/section-34-15-31-7/,"Applies to 'public safety worker' including police (paid, part-paid, volunteer), State Police, and corrections. Same exposure and manifestation requirements as firefighter cancer exposure row.",NA,https://www.iaff.org/presumptive-health/nj/,2026-05-23
NJ,New Jersey,cardiovascular,cardiovascular or cerebrovascular injury or death occurring during emergency response,firefighter,statute,TRUE,TRUE,NA,NA,NA,NA,TRUE,"Injury or death must occur while responding to a law enforcement, public safety, or medical emergency under orders from competent authority",NA,N.J. Stat. Ann. § 34:15-7.3,https://law.justia.com/codes/new-jersey/2024/title-34/section-34-15-7-3/,"Rebuttable presumption. Applies to permanent or temporary members of paid or part-paid fire departments. Emergency defined broadly: any circumstances requiring immediate action to prevent loss of life, property destruction, or criminal violations — including fire suppression, firemanic drills, criminal apprehension, and medical/rescue service. Presumption is event-specific (during emergency response), not a general occupational disease presumption.",NA,https://www.iaff.org/presumptive-health/nj/,2026-05-23
NJ,New Jersey,cardiovascular,cardiovascular or cerebrovascular injury or death occurring during emergency response,firefighter_volunteer,statute,TRUE,TRUE,NA,NA,NA,NA,TRUE,"Injury or death must occur while responding to a law enforcement, public safety, or medical emergency under orders from competent authority",NA,N.J. Stat. Ann. § 34:15-7.3,https://law.justia.com/codes/new-jersey/2024/title-34/section-34-15-7-3/,Rebuttable presumption. Explicitly covers members of volunteer fire companies. Same emergency-response-specific scope as paid firefighter row.,NA,https://www.iaff.org/presumptive-health/nj/,2026-05-23
NJ,New Jersey,cardiovascular,cardiovascular or cerebrovascular injury or death occurring during emergency response,emt_paramedic,statute,TRUE,TRUE,NA,NA,NA,NA,TRUE,"Injury or death must occur while responding to a law enforcement, public safety, or medical emergency under orders from competent authority",NA,N.J. Stat. Ann. § 34:15-7.3,https://law.justia.com/codes/new-jersey/2024/title-34/section-34-15-7-3/,"Rebuttable presumption. Originally (1987) applied only to members of volunteer first aid or rescue squads. EXPANDED (P.L.2023, c.348, A-5909/S-4267, signed by the Governor Jan. 16, 2024): now also covers any CAREER emergency medical technician or paramedic employed by the State, a county, a municipality, OR A PRIVATE-SECTOR COUNTERPART engaged in public emergency medical and rescue services -- meaning private-sector EMS employees are covered, not just public-sector ones. The 2024 amendment also added a defined 24-hour ""remediating from"" window and raised the medical-causation rebuttal standard to ""clear and convincing medical evidence."" Chaptered under the outgoing 2023 legislative year per NJ's lame-duck chaptering convention despite the January 2024 signing date.",NA,https://www.iaff.org/presumptive-health/nj/,2026-05-23
NJ,New Jersey,cardiovascular,cardiovascular or cerebrovascular injury or death occurring during emergency response,law_enforcement,statute,TRUE,TRUE,NA,NA,NA,NA,TRUE,"Injury or death must occur while responding to a law enforcement, public safety, or medical emergency under orders from competent authority",NA,N.J. Stat. Ann. § 34:15-7.3,https://law.justia.com/codes/new-jersey/2024/title-34/section-34-15-7-3/,"Rebuttable presumption. Applies to permanent or temporary members of paid or part-paid police departments, as well as special, reserve, or auxiliary police doing volunteer duty.",NA,https://www.iaff.org/presumptive-health/nj/,2026-05-23
NJ,New Jersey,respiratory,disease of the respiratory system,firefighter,statute,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,Disease must develop or first manifest during a period while member is an active member; first manifestation date runs from date of first physician notice or date of death,NA,N.J. Stat. Ann. § 34:15-43.2,https://law.justia.com/codes/new-jersey/2022/title-34/section-34-15-43-2/,"Presumption of occupational disease (rebuttable by satisfactory proof). Originally applied to volunteer fire department members per statutory text (§ 34:15-43.2), but NJ Supreme Court in Lindquist v. City of Jersey City Fire Department, 175 N.J. 244 (2003), extended the presumption to paid firefighters as well. Requirements: (1) disease develops/first manifests while member is active, (2) member had pre-entry medical exam showing no such disease (or passed exam within 180 days of statute's effective date for prior members). Disease must manifest within 90 days from the event medically determined to be the cause.",NA,https://www.iaff.org/presumptive-health/nj/,2026-05-23
NJ,New Jersey,respiratory,disease of the respiratory system,firefighter_volunteer,statute,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,Disease must develop or first manifest while member is an active member; first manifestation runs from date of first physician notice or date of death,NA,N.J. Stat. Ann. § 34:15-43.2,https://law.justia.com/codes/new-jersey/2022/title-34/section-34-15-43-2/,Statutory text of § 34:15-43.2 explicitly applies to volunteer fire department members. Pre-entry medical exam required showing no respiratory disease (or exam within 180 days of statute effective date for prior members). Disease must manifest within 90 days from causative event.,NA,https://www.iaff.org/presumptive-health/nj/,2026-05-23
NJ,New Jersey,other,"injury, illness, or death caused by smallpox vaccine or other bioterrorism/epidemic inoculation program",firefighter,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,N.J. Stat. Ann. § 34:15-31.8(II),https://law.justia.com/codes/new-jersey/2022/title-34/section-34-15-31-6/,"Presumption covers 'public safety worker' which includes firefighters (paid, part-paid, volunteer). Applies to injury/illness/death from vaccines (including smallpox) administered as part of a bioterrorism-preparedness or epidemic inoculation program, or transmission from another inoculated employee/public member. Rebuttable by preponderance showing administration not linked to injury. Statute does not authorize mandatory inoculation. Included under 'other' due to vaccine/biological warfare context.",NA,https://www.iaff.org/presumptive-health/nj/,2026-05-23
NJ,New Jersey,other,"injury, illness, or death caused by smallpox vaccine or other bioterrorism/epidemic inoculation program",emt_paramedic,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,N.J. Stat. Ann. § 34:15-31.8(II),https://law.justia.com/codes/new-jersey/2022/title-34/section-34-15-31-6/,"Applies to 'public safety worker' which includes basic or advanced medical technicians of a first aid or rescue squad, and nurses/EMTs responding to a catastrophic incident (volunteer or employed). Same inoculation program scope.",NA,https://www.iaff.org/presumptive-health/nj/,2026-05-23
NJ,New Jersey,other,"injury, illness, or death caused by smallpox vaccine or other bioterrorism/epidemic inoculation program",law_enforcement,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,N.J. Stat. Ann. § 34:15-31.8(II),https://law.justia.com/codes/new-jersey/2022/title-34/section-34-15-31-6/,"Applies to 'public safety worker' which includes paid, partially-paid, and volunteer police departments including State Police, and correctional facility officers. Same inoculation program scope as firefighter row.",NA,https://www.iaff.org/presumptive-health/nj/,2026-05-23
NM,New Mexico,cancer,"brain cancer, bladder cancer, kidney cancer, colorectal cancer, colon cancer, non-Hodgkin's lymphoma, leukemia, ureter cancer, testicular cancer, breast cancer, esophageal cancer, multiple myeloma, cervical cancer, lung cancer, malignant melanoma, mesothelioma, ovarian cancer, prostate cancer, skin cancer, stomach cancer, thyroid cancer (21 types; expanded from 11 by Laws 2026, Ch. 36 / HB 128, eff. approx. May 20, 2026)",firefighter,statute,TRUE,TRUE,5,TRUE,NA,NA,FALSE,NA,NA,N.M. Stat. Ann. § 52-3-32.1(B),https://www.nmlegis.gov/Sessions/26%20Regular/final/HB0128.pdf,"Laws 2026, Ch. 36 (HB 128, signed March 5, 2026, effective approximately May 20, 2026) expanded the cancer list from 11 to 21 types and standardized the minimum service period to 5 years for all types (previously 5–15 years per type). Also removed age caps for testicular and breast cancer. Applies only to full-time non-volunteer firefighters employed by state or local government who have taken the firefighter oath. Condition must not have been revealed during pre-employment or subsequent OSHA medical screening. Rebuttable by preponderance of evidence.",NA,https://www.iaff.org/presumptive-health/nm/,2026-05-23
NM,New Mexico,cardiovascular,heart injury or stroke suffered within 24 hours of specified firefighting or emergency activities,firefighter,statute,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,Heart injury or stroke must occur within 24 hours of triggering activity,NA,N.M. Stat. Ann. § 52-3-32.1(D),https://www.nmlegis.gov/Sessions/26%20Regular/final/HB0128.pdf,"Applies only to full-time non-volunteer firefighters employed by state or local government who have taken the firefighter oath. Event-specific presumption: heart injury or stroke must occur within 24 hours of: fighting a fire, responding to an alarm, returning from an alarm call, engaging in supervised physical training, or responding to/performing in a non-fire emergency. Presumption does NOT apply if employer lacks a current physical training program AND firefighter lacks a current OSHA medical screening allowing participation in that program. Rebuttable by preponderance of evidence.",NA,https://www.iaff.org/presumptive-health/nm/,2026-05-23
NM,New Mexico,infectious,"hepatitis, tuberculosis, diphtheria, meningococcal disease, methicillin-resistant Staphylococcus aureus (MRSA)",firefighter,statute,TRUE,TRUE,NA,TRUE,NA,NA,FALSE,Condition must appear and be diagnosed after entry into employment,NA,N.M. Stat. Ann. § 52-3-32.1(B)(12),https://www.nmlegis.gov/Sessions/26%20Regular/final/HB0128.pdf,Applies only to full-time non-volunteer firefighters employed by state or local government who have taken the firefighter oath. No minimum years-of-service threshold stated for infectious diseases — condition must appear and be diagnosed after entry into employment. Condition must not have been revealed during pre-employment or subsequent OSHA medical screening. Rebuttable by preponderance of evidence showing firefighter's outside conduct posed significant risk.,NA,https://www.iaff.org/presumptive-health/nm/,2026-05-23
NM,New Mexico,mental,"post-traumatic stress disorder (PTSD) resulting in physical impairment, primary or secondary mental impairment, or death",firefighter,statute,TRUE,TRUE,NA,TRUE,NA,NA,FALSE,NA,NA,N.M. Stat. Ann. § 52-3-32.1(B)(13),https://www.nmlegis.gov/Sessions/26%20Regular/final/HB0128.pdf,"Applies only to full-time non-volunteer firefighters employed by state or local government who have taken the firefighter oath. PTSD must be diagnosed by a physician or psychologist and must result in physical impairment, primary or secondary mental impairment, or death. No minimum years-of-service threshold. Condition must not have been revealed during pre-employment or subsequent OSHA medical screening. Rebuttable by preponderance of evidence.",NA,https://www.iaff.org/presumptive-health/nm/,2026-05-23
NV,Nevada,cancer,"Bladder, brain, breast, colon, esophageal, Hodgkin's lymphoma, kidney, leukemia, liver, lung, lymphatic/haematopoietic, basal cell carcinoma, squamous cell carcinoma, malignant melanoma, multiple myeloma, nasopharyngeal/laryngeal/pharyngeal, non-Hodgkin's lymphoma, ovarian, pancreatic, prostate, rectal, soft tissue sarcoma, stomach, testicular, thyroid, urinary tract/ureteral, uterine",firefighter,statute,TRUE,TRUE,5,NA,NA,"For retirements before 7/1/2019: 3 months per year of service, max 60 months. For retirements on/after 7/1/2019: if <20 years service, period equal to years worked; if >=20 years, lifetime coverage. Presumption applies if diagnosed during employment unconditionally.",FALSE,NA,NA,NRS 617.453,https://nevada.public.law/statutes/nrs_617.453,"Exposure to known or reasonably anticipated carcinogen must also be demonstrated. Subsection 2 provides a non-exclusive list of carcinogen-cancer associations. For post-retirement claims under sub. 7 (retirements on/after 7/1/2019): compensation limited to medical benefits only, no wage-loss benefits. Pre-employment exam not required per statute text for cancer (distinguished from lung/heart).",NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NV,Nevada,cancer,"Bladder, brain, breast, colon, esophageal, Hodgkin's lymphoma, kidney, leukemia, liver, lung, lymphatic/haematopoietic, basal cell carcinoma, squamous cell carcinoma, malignant melanoma, multiple myeloma, nasopharyngeal/laryngeal/pharyngeal, non-Hodgkin's lymphoma, ovarian, pancreatic, prostate, rectal, soft tissue sarcoma, stomach, testicular, thyroid, urinary tract/ureteral, uterine",firefighter_volunteer,statute,TRUE,TRUE,5,NA,60,"3 months per year of service, max 60 months (volunteer firefighters always governed by pre-7/1/2019 formula regardless of retirement date)",FALSE,NA,NA,NRS 617.453,https://nevada.public.law/statutes/nrs_617.453,"Volunteer firefighters must be entitled to WC benefits under NRS 616A.145. Post-termination formula for volunteers is always the pre-7/1/2019 formula (3 months/year, max 60 months). Exposure to known carcinogen must also be demonstrated.",NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NV,Nevada,cardiovascular,Diseases of the heart,firefighter,statute,TRUE,FALSE,5,TRUE,NA,NA,NA,NA,NA,NRS 617.457,https://nevada.public.law/statutes/nrs_617.457,"Conclusive (irrebuttable) presumption for full-time continuous, uninterrupted and salaried firefighters with 5+ years before date of disablement. Annual physical exam including heart exam required. Failure to correct predisposing conditions when ordered may exclude employee. Claims may be reopened at any time during claimant's life for changed circumstances. NRS 616C.180 (mental injury/stress) does not apply to claimants under this section (subsection 7 of 616C.180).",NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NV,Nevada,cardiovascular,Diseases of the heart caused by extreme overexertion in times of stress or danger,firefighter_volunteer,statute,TRUE,TRUE,5,FALSE,NA,NA,NA,NA,NA,NRS 617.457,https://nevada.public.law/statutes/nrs_617.457,Volunteer firefighters covered under subsection 2 (not the conclusive presumption in subsection 1). Requires causal relationship by competent evidence that disability/death arose from performance of volunteer duties. Age limit: must not have reached age 55 before disease onset. Physical exam required once every 3 years after initial examination (subsection 4). Volunteer must be entitled to WC benefits under NRS 616A.145.,NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NV,Nevada,cardiovascular,Diseases of the heart,law_enforcement,statute,TRUE,FALSE,5,TRUE,NA,NA,NA,NA,NA,NRS 617.457,https://nevada.public.law/statutes/nrs_617.457,"Conclusive (irrebuttable) presumption for full-time continuous, uninterrupted and salaried police officers with 5+ years before date of disablement. Annual physical exam including heart exam required.",NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NV,Nevada,respiratory,"Diseases of the lungs caused by exposure to heat, smoke, fumes, tear gas, or other noxious gases",firefighter,statute,TRUE,FALSE,5,TRUE,NA,NA,NA,NA,NA,NRS 617.455,https://nevada.public.law/statutes/nrs_617.455,"Conclusive (irrebuttable) presumption for full-time salaried firefighters with 5+ years continuous uninterrupted service. 2-year minimum service threshold for non-conclusive compensability. Pre-employment exam required (periodic exams also required — every even year until 40, then annually). Failure to correct predisposing conditions when ordered may exclude the employee. Partial disability may elect permanent total disability benefit under NRS 616C.440. CONFIRMED (2026-08-07 research): SB 7 (36th Special Session, 2025, prefiled Nov. 15, 2025) amended NRS 617.455 so the conclusive presumption available to long-tenured (2+ years) firefighters/police/arson investigators is no longer conditioned on the disease having been caused by exposure to heat, smoke, fumes, tear gas, or other noxious gases -- severing the exposure-causation link from the conclusive-presumption pathway. Applies retroactively to claims filed on or before the act's effective date, meaning it can revive previously denied lung-disease claims that failed for lack of a proven exposure link.",NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NV,Nevada,respiratory,"Diseases of the lungs caused by exposure to heat, smoke, fumes, tear gas, or other noxious gases",firefighter_volunteer,statute,TRUE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NRS 617.455,https://nevada.public.law/statutes/nrs_617.455,"Volunteers are not required to take the thorough lung-function test component of the physical exam (subsection 3). Conclusive presumption under subsection 5 applies only to 'full-time continuous, uninterrupted and salaried' firefighters, so volunteers have the base compensability provision only (2-year threshold, causal relationship needed).",NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NV,Nevada,respiratory,"Diseases of the lungs caused by exposure to heat, smoke, fumes, tear gas, or other noxious gases",law_enforcement,statute,TRUE,FALSE,5,TRUE,NA,NA,NA,NA,NA,NRS 617.455,https://nevada.public.law/statutes/nrs_617.455,"Conclusive (irrebuttable) presumption for full-time salaried police officers with 5+ years continuous uninterrupted service before date of disablement. Same physical exam requirements as firefighters apply. CONFIRMED (2026-08-07 research): SB 7 (36th Special Session, 2025, prefiled Nov. 15, 2025) amended NRS 617.455 so the conclusive presumption available to long-tenured (2+ years) firefighters/police/arson investigators is no longer conditioned on the disease having been caused by exposure to heat, smoke, fumes, tear gas, or other noxious gases -- severing the exposure-causation link from the conclusive-presumption pathway. Applies retroactively to claims filed on or before the act's effective date, meaning it can revive previously denied lung-disease claims that failed for lack of a proven exposure link.",NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NV,Nevada,infectious,"Hepatitis A, Hepatitis B, Hepatitis C",firefighter,statute,TRUE,FALSE,5,TRUE,12,NA,FALSE,"Post-employment coverage: diagnosis within 1 year after last day of employment. If diagnosed with hepatitis upon employment, covered only if a different strain is diagnosed during or within 1 year after last day.",NA,NRS 617.485,https://nevada.public.law/statutes/nrs_617.485,Conclusive (irrebuttable) presumption for salaried firefighters with 5+ continuous years before date of disability/death. Annual blood tests required (hepatitis C annually; hepatitis A and B annually unless vaccinated). Employer must provide and pay for vaccination for A and B. Persons diagnosed with hepatitis upon employment are excluded unless a different hepatitis strain is later diagnosed.,NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NV,Nevada,infectious,"Hepatitis A, Hepatitis B, Hepatitis C, tuberculosis, HIV/AIDS",firefighter,statute,TRUE,TRUE,NA,NA,NA,NA,NA,"Employee must report exposure to employer per employer's reporting requirements; test within 72 hours (must be negative), then retest after incubation period but no later than 12 months after exposure (must be positive)",NA,NRS 617.481,https://nevada.public.law/statutes/nrs_617.481,"Coverage under 617.481 requires demonstrated exposure during course and scope of employment, reporting to employer, and a two-step testing protocol. Employee excluded if: refuses testing, is eligible for other WC benefits, or clear and convincing evidence shows disease did not arise from employment. 'Exposure' defined as introduction of blood/infectious materials via skin, eye, mucous membrane, or parenteral contact; includes airborne TB contact.",NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NV,Nevada,infectious,"Hepatitis A, Hepatitis B, Hepatitis C",emt_paramedic,statute,TRUE,FALSE,5,TRUE,12,NA,FALSE,Post-employment coverage: diagnosis within 1 year after last day of employment.,NA,NRS 617.485,https://nevada.public.law/statutes/nrs_617.485,Conclusive (irrebuttable) presumption for emergency medical attendants (licensed attendants or certified EMTs/advanced EMTs under NRS chapter 450B whose primary duties are emergency medical services) with 5+ continuous years. Same exam/vaccination requirements.,NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NV,Nevada,infectious,"Hepatitis A, Hepatitis B, Hepatitis C, tuberculosis, HIV/AIDS",emt_paramedic,statute,TRUE,TRUE,NA,NA,NA,NA,NA,"Employee must report exposure to employer; test within 72 hours (negative), retest after incubation period but no later than 12 months after exposure (positive)",NA,NRS 617.481,https://nevada.public.law/statutes/nrs_617.481,Same two-step exposure/testing protocol. 617.481 covers any employee in Nevada who contracts a listed contagious disease during course and scope of employment; EMTs/paramedics employed by public safety agencies are included.,NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NV,Nevada,infectious,"Hepatitis A, Hepatitis B, Hepatitis C",law_enforcement,statute,TRUE,FALSE,5,TRUE,12,NA,FALSE,Post-employment coverage: diagnosis within 1 year after last day of employment. Different-strain exception applies.,NA,NRS 617.485,https://nevada.public.law/statutes/nrs_617.485,"Conclusive (irrebuttable) presumption for police officers with 5+ continuous years before date of disability/death. Includes sheriffs, deputy sheriffs, metropolitan police officers, and city police. Same exam/vaccination requirements as firefighters.",NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NV,Nevada,infectious,"Hepatitis A, Hepatitis B, Hepatitis C, tuberculosis, HIV/AIDS",law_enforcement,statute,TRUE,TRUE,NA,NA,NA,NA,NA,"Employee must report exposure to employer; test within 72 hours (negative), retest after incubation period but no later than 12 months after exposure (positive)",NA,NRS 617.481,https://nevada.public.law/statutes/nrs_617.481,Same two-step exposure/testing protocol as firefighters. 617.481 covers any 'person employed in this State' who contracts a contagious disease during course and scope of employment; police officers are included by the general employment definition.,NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NV,Nevada,mental,"Mental injury caused by extreme stress from directly witnessing death/grievous bodily harm, or responding to mass casualty incident",firefighter,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NRS 616C.180,https://nevada.public.law/statutes/nrs_616c.180,"IMPORTANT: NRS 616C.180 is NOT a traditional burden-shifting presumption. The claimant still bears the burden of proving by clear and convincing medical and psychiatric evidence that the PTSD is work-related. This statute provides a reduced evidentiary threshold, not a shift in the burden of proof. Not a pure presumption — requires clear and convincing medical/psychiatric evidence that employee has a mental injury caused by extreme stress from directly witnessing: (1) death/aftermath of violent event (homicide, suicide, mass casualty), or (2) grievous bodily harm shocking the conscience. Also covers responding to a mass casualty incident for state/political subdivision employees. Does not apply to claimants under NRS 617.457 (heart disease). Employer must provide mental health educational training to first responders including volunteers. Salaried and volunteer firefighters, police officers, emergency dispatchers, and EMTs/paramedics employed by public safety agencies are covered as 'first responders.'",NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NV,Nevada,mental,"Mental injury caused by extreme stress from directly witnessing death/grievous bodily harm, or responding to mass casualty incident",firefighter_volunteer,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NRS 616C.180,https://nevada.public.law/statutes/nrs_616c.180,"IMPORTANT: NRS 616C.180 is NOT a traditional burden-shifting presumption. The claimant still bears the burden of proving by clear and convincing medical and psychiatric evidence that the PTSD is work-related. This statute provides a reduced evidentiary threshold, not a shift in the burden of proof. Definition of 'first responder' explicitly includes volunteer firefighters. Same evidentiary standards as salaried firefighters.",NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NV,Nevada,mental,"Mental injury caused by extreme stress from directly witnessing death/grievous bodily harm, or responding to mass casualty incident",emt_paramedic,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NRS 616C.180,https://nevada.public.law/statutes/nrs_616c.180,"IMPORTANT: NRS 616C.180 is NOT a traditional burden-shifting presumption. The claimant still bears the burden of proving by clear and convincing medical and psychiatric evidence that the PTSD is work-related. This statute provides a reduced evidentiary threshold, not a shift in the burden of proof. EMTs and paramedics employed by a public safety agency in Nevada are explicitly included in the 'first responder' definition under subsection 8(b)(4).",NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
